datetime,library,opening_type,people_in,people_out
2020-01-04 02:00:00,Chipping Barnet,closed,0,0
2020-01-04 02:00:00,Colindale,closed,0,0
2020-01-04 02:00:00,Edgware,closed,0,0
2020-01-04 02:00:00,Finchley Church End,closed,0,0
2020-01-04 02:00:00,Golders Green,closed,0,0
2020-01-04 02:00:00,North Finchley,closed,0,0
2020-01-04 02:00:00,Osidge,closed,0,0
2020-01-04 03:00:00,Chipping Barnet,closed,0,0
2020-01-04 03:00:00,Colindale,closed,0,0
2020-01-04 03:00:00,Edgware,closed,0,0
2020-01-04 03:00:00,Finchley Church End,closed,0,0
2020-01-04 03:00:00,Golders Green,closed,0,0
2020-01-04 03:00:00,North Finchley,closed,0,0
2020-01-04 03:00:00,Osidge,closed,0,0
2020-01-04 04:00:00,Chipping Barnet,closed,0,0
2020-01-04 04:00:00,Colindale,closed,0,0
2020-01-04 04:00:00,Edgware,closed,0,0
2020-01-04 04:00:00,Finchley Church End,closed,0,0
2020-01-04 04:00:00,Golders Green,closed,0,0
2020-01-04 04:00:00,North Finchley,closed,0,0
2020-01-04 04:00:00,Osidge,closed,0,0
2020-01-04 05:00:00,Chipping Barnet,closed,0,0
2020-01-04 05:00:00,Colindale,closed,0,0
2020-01-04 05:00:00,Edgware,closed,0,0
2020-01-04 05:00:00,Finchley Church End,closed,0,0
2020-01-04 05:00:00,Golders Green,closed,0,0
2020-01-04 05:00:00,North Finchley,closed,0,0
2020-01-04 05:00:00,Osidge,closed,0,0
2020-01-04 06:00:00,Chipping Barnet,closed,0,0
2020-01-04 06:00:00,Colindale,closed,0,0
2020-01-04 06:00:00,Edgware,closed,0,0
2020-01-04 06:00:00,Finchley Church End,closed,0,0
2020-01-04 06:00:00,Golders Green,closed,0,0
2020-01-04 06:00:00,North Finchley,closed,0,0
2020-01-04 06:00:00,Osidge,closed,0,0
2020-01-04 07:00:00,Chipping Barnet,SSO,0,0
2020-01-04 07:00:00,Colindale,SSO,0,0
2020-01-04 07:00:00,Edgware,SSO,0,0
2020-01-04 07:00:00,Finchley Church End,SSO,0,0
2020-01-04 07:00:00,Golders Green,closed,0,0
2020-01-04 07:00:00,North Finchley,closed,0,0
2020-01-04 07:00:00,Osidge,closed,0,0
2020-01-04 08:00:00,Chipping Barnet,SSO,2,8
2020-01-04 08:00:00,Colindale,SSO,12,14
2020-01-04 08:00:00,Edgware,SSO,0,0
2020-01-04 08:00:00,Finchley Church End,SSO,0,0
2020-01-04 08:00:00,Golders Green,closed,0,0
2020-01-04 08:00:00,North Finchley,SSO,0,0
2020-01-04 08:00:00,Osidge,SSO,0,0
2020-01-04 09:00:00,Chipping Barnet,staffed,15,33
2020-01-04 09:00:00,Colindale,staffed,14,9
2020-01-04 09:00:00,Edgware,staffed,0,0
2020-01-04 09:00:00,Finchley Church End,staffed,0,0
2020-01-04 09:00:00,Golders Green,closed,0,0
2020-01-04 09:00:00,North Finchley,SSO,0,0
2020-01-04 09:00:00,Osidge,SSO,0,0
2020-01-04 10:00:00,Chipping Barnet,staffed,41,63
2020-01-04 10:00:00,Colindale,staffed,26,28
2020-01-04 10:00:00,Edgware,staffed,0,0
2020-01-04 10:00:00,Finchley Church End,staffed,0,0
2020-01-04 10:00:00,Golders Green,closed,0,0
2020-01-04 10:00:00,North Finchley,SSO,0,0
2020-01-04 10:00:00,Osidge,SSO,7,7
2020-01-04 11:00:00,Chipping Barnet,staffed,46,75
2020-01-04 11:00:00,Colindale,staffed,21,10
2020-01-04 11:00:00,Edgware,staffed,0,0
2020-01-04 11:00:00,Finchley Church End,staffed,0,0
2020-01-04 11:00:00,Golders Green,SSO,0,0
2020-01-04 11:00:00,North Finchley,SSO,0,0
2020-01-04 11:00:00,Osidge,SSO,16,18
2020-01-04 12:00:00,Chipping Barnet,staffed,36,51
2020-01-04 12:00:00,Colindale,staffed,44,24
2020-01-04 12:00:00,Edgware,staffed,0,0
2020-01-04 12:00:00,Finchley Church End,staffed,0,0
2020-01-04 12:00:00,Golders Green,SSO,0,0
2020-01-04 12:00:00,North Finchley,SSO,0,0
2020-01-04 12:00:00,Osidge,SSO,22,20
2020-01-04 13:00:00,Chipping Barnet,staffed,39,59
2020-01-04 13:00:00,Colindale,staffed,31,28
2020-01-04 13:00:00,Edgware,staffed,0,0
2020-01-04 13:00:00,Finchley Church End,staffed,0,0
2020-01-04 13:00:00,Golders Green,SSO,0,0
2020-01-04 13:00:00,North Finchley,SSO,0,0
2020-01-04 13:00:00,Osidge,SSO,21,15
2020-01-04 14:00:00,Chipping Barnet,staffed,53,50
2020-01-04 14:00:00,Colindale,staffed,43,28
2020-01-04 14:00:00,Edgware,staffed,0,0
2020-01-04 14:00:00,Finchley Church End,staffed,0,0
2020-01-04 14:00:00,Golders Green,SSO,0,0
2020-01-04 14:00:00,North Finchley,staffed,0,0
2020-01-04 14:00:00,Osidge,staffed,16,17
2020-01-04 15:00:00,Chipping Barnet,staffed,0,0
2020-01-04 15:00:00,Colindale,staffed,42,19
2020-01-04 15:00:00,Edgware,staffed,0,0
2020-01-04 15:00:00,Finchley Church End,staffed,0,0
2020-01-04 15:00:00,Golders Green,SSO,0,0
2020-01-04 15:00:00,North Finchley,staffed,0,0
2020-01-04 15:00:00,Osidge,staffed,20,25
2020-01-04 16:00:00,Chipping Barnet,staffed,0,0
2020-01-04 16:00:00,Colindale,staffed,53,22
2020-01-04 16:00:00,Edgware,staffed,0,0
2020-01-04 16:00:00,Finchley Church End,staffed,0,0
2020-01-04 16:00:00,Golders Green,SSO,0,0
2020-01-04 16:00:00,North Finchley,staffed,0,0
2020-01-04 16:00:00,Osidge,staffed,5,23
2020-01-04 17:00:00,Chipping Barnet,closed,0,0
2020-01-04 17:00:00,Colindale,closed,3,1
2020-01-04 17:00:00,Edgware,closed,0,0
2020-01-04 17:00:00,Finchley Church End,closed,0,0
2020-01-04 17:00:00,Golders Green,closed,0,0
2020-01-04 17:00:00,North Finchley,closed,0,0
2020-01-04 17:00:00,Osidge,closed,0,0
2020-01-04 18:00:00,Chipping Barnet,closed,0,0
2020-01-04 18:00:00,Colindale,closed,0,0
2020-01-04 18:00:00,Edgware,closed,0,0
2020-01-04 18:00:00,Finchley Church End,closed,0,0
2020-01-04 18:00:00,Golders Green,closed,0,0
2020-01-04 18:00:00,North Finchley,closed,0,0
2020-01-04 18:00:00,Osidge,closed,0,0
2020-01-04 19:00:00,Chipping Barnet,closed,0,0
2020-01-04 19:00:00,Colindale,closed,0,0
2020-01-04 19:00:00,Edgware,closed,0,0
2020-01-04 19:00:00,Finchley Church End,closed,0,0
2020-01-04 19:00:00,Golders Green,closed,0,0
2020-01-04 19:00:00,North Finchley,closed,0,0
2020-01-04 19:00:00,Osidge,closed,0,0
2020-01-04 20:00:00,Chipping Barnet,closed,0,0
2020-01-04 20:00:00,Colindale,closed,0,0
2020-01-04 20:00:00,Edgware,closed,0,0
2020-01-04 20:00:00,Finchley Church End,closed,0,0
2020-01-04 20:00:00,Golders Green,closed,0,0
2020-01-04 20:00:00,North Finchley,closed,0,0
2020-01-04 20:00:00,Osidge,closed,0,0
2020-01-04 21:00:00,Chipping Barnet,closed,0,0
2020-01-04 21:00:00,Colindale,closed,0,0
2020-01-04 21:00:00,Edgware,closed,0,0
2020-01-04 21:00:00,Finchley Church End,closed,0,0
2020-01-04 21:00:00,Golders Green,closed,0,0
2020-01-04 21:00:00,North Finchley,closed,0,0
2020-01-04 21:00:00,Osidge,closed,0,0
2020-01-04 22:00:00,Chipping Barnet,closed,0,0
2020-01-04 22:00:00,Colindale,closed,0,0
2020-01-04 22:00:00,Edgware,closed,0,0
2020-01-04 22:00:00,Finchley Church End,closed,0,0
2020-01-04 22:00:00,Golders Green,closed,0,0
2020-01-04 22:00:00,North Finchley,closed,0,0
2020-01-04 22:00:00,Osidge,closed,0,0
2020-01-04 23:00:00,Chipping Barnet,closed,0,0
2020-01-04 23:00:00,Colindale,closed,0,0
2020-01-04 23:00:00,Edgware,closed,0,0
2020-01-04 23:00:00,Finchley Church End,closed,0,0
2020-01-04 23:00:00,Golders Green,closed,0,0
2020-01-04 23:00:00,North Finchley,closed,0,0
2020-01-04 23:00:00,Osidge,closed,0,0
2020-01-05 00:00:00,Chipping Barnet,closed,0,0
2020-01-05 00:00:00,Colindale,closed,0,0
2020-01-05 00:00:00,Edgware,closed,0,0
2020-01-05 00:00:00,Finchley Church End,closed,0,0
2020-01-05 00:00:00,Golders Green,closed,0,0
2020-01-05 00:00:00,North Finchley,closed,0,0
2020-01-05 00:00:00,Osidge,closed,0,0
2020-01-05 01:00:00,Chipping Barnet,closed,0,0
2020-01-05 01:00:00,Colindale,closed,0,0
2020-01-05 01:00:00,Edgware,closed,0,0
2020-01-05 01:00:00,Finchley Church End,closed,0,0
2020-01-05 01:00:00,Golders Green,closed,0,0
2020-01-05 01:00:00,North Finchley,closed,0,0
2020-01-05 01:00:00,Osidge,closed,0,0
2020-01-05 02:00:00,Chipping Barnet,closed,0,0
2020-01-05 02:00:00,Colindale,closed,0,0
2020-01-05 02:00:00,Edgware,closed,0,0
2020-01-05 02:00:00,Finchley Church End,closed,0,0
2020-01-05 02:00:00,Golders Green,closed,0,0
2020-01-05 02:00:00,North Finchley,closed,0,0
2020-01-05 02:00:00,Osidge,closed,0,0
2020-01-05 03:00:00,Chipping Barnet,closed,0,0
2020-01-05 03:00:00,Colindale,closed,0,0
2020-01-05 03:00:00,Edgware,closed,0,0
2020-01-05 03:00:00,Finchley Church End,closed,0,0
2020-01-05 03:00:00,Golders Green,closed,0,0
2020-01-05 03:00:00,North Finchley,closed,0,0
2020-01-05 03:00:00,Osidge,closed,0,0
2020-01-05 04:00:00,Chipping Barnet,closed,0,0
2020-01-05 04:00:00,Colindale,closed,0,0
2020-01-05 04:00:00,Edgware,closed,0,0
2020-01-05 04:00:00,Finchley Church End,closed,0,0
2020-01-05 04:00:00,Golders Green,closed,0,0
2020-01-05 04:00:00,North Finchley,closed,0,0
2020-01-05 04:00:00,Osidge,closed,0,0
2020-01-05 05:00:00,Chipping Barnet,closed,0,0
2020-01-05 05:00:00,Colindale,closed,0,0
2020-01-05 05:00:00,Edgware,closed,0,0
2020-01-05 05:00:00,Finchley Church End,closed,0,0
2020-01-05 05:00:00,Golders Green,closed,0,0
2020-01-05 05:00:00,North Finchley,closed,0,0
2020-01-05 05:00:00,Osidge,closed,0,0
2020-01-05 06:00:00,Chipping Barnet,closed,0,0
2020-01-05 06:00:00,Colindale,closed,0,0
2020-01-05 06:00:00,Edgware,closed,0,0
2020-01-05 06:00:00,Finchley Church End,closed,0,0
2020-01-05 06:00:00,Golders Green,closed,0,0
2020-01-05 06:00:00,North Finchley,closed,0,0
2020-01-05 06:00:00,Osidge,closed,0,0
2020-01-05 07:00:00,Chipping Barnet,closed,0,0
2020-01-05 07:00:00,Colindale,closed,0,0
2020-01-05 07:00:00,Edgware,closed,0,0
2020-01-05 07:00:00,Finchley Church End,closed,0,0
2020-01-05 07:00:00,Golders Green,closed,0,0
2020-01-05 07:00:00,North Finchley,closed,0,0
2020-01-05 07:00:00,Osidge,closed,0,0
2020-01-05 08:00:00,Chipping Barnet,closed,0,0
2020-01-05 08:00:00,Colindale,closed,0,0
2020-01-05 08:00:00,Edgware,closed,0,0
2020-01-05 08:00:00,Finchley Church End,closed,0,0
2020-01-05 08:00:00,Golders Green,closed,0,0
2020-01-05 08:00:00,North Finchley,closed,0,0
2020-01-05 08:00:00,Osidge,closed,0,0
2020-01-05 09:00:00,Chipping Barnet,closed,0,0
2020-01-05 09:00:00,Colindale,closed,0,0
2020-01-05 09:00:00,Edgware,closed,0,0
2020-01-05 09:00:00,Finchley Church End,closed,0,0
2020-01-05 09:00:00,Golders Green,closed,0,0
2020-01-05 09:00:00,North Finchley,closed,0,0
2020-01-05 09:00:00,Osidge,closed,0,0
2020-01-05 10:00:00,Chipping Barnet,SSO,0,0
2020-01-05 10:00:00,Colindale,SSO,3,11
2020-01-05 10:00:00,Edgware,SSO,0,0
2020-01-05 10:00:00,Finchley Church End,SSO,0,0
2020-01-05 10:00:00,Golders Green,closed,0,0
2020-01-05 10:00:00,North Finchley,closed,0,0
2020-01-05 10:00:00,Osidge,closed,0,0
2020-01-05 11:00:00,Chipping Barnet,SSO,0,0
2020-01-05 11:00:00,Colindale,SSO,10,17
2020-01-05 11:00:00,Edgware,SSO,0,0
2020-01-05 11:00:00,Finchley Church End,SSO,0,0
2020-01-05 11:00:00,Golders Green,closed,0,0
2020-01-05 11:00:00,North Finchley,closed,0,0
2020-01-05 11:00:00,Osidge,closed,0,0
2020-01-05 12:00:00,Chipping Barnet,SSO,0,0
2020-01-05 12:00:00,Colindale,SSO,15,10
2020-01-05 12:00:00,Edgware,SSO,0,0
2020-01-05 12:00:00,Finchley Church End,SSO,0,0
2020-01-05 12:00:00,Golders Green,closed,0,0
2020-01-05 12:00:00,North Finchley,closed,0,0
2020-01-05 12:00:00,Osidge,closed,0,0
2020-01-05 13:00:00,Chipping Barnet,SSO,0,0
2020-01-05 13:00:00,Colindale,SSO,29,21
2020-01-05 13:00:00,Edgware,SSO,0,0
2020-01-05 13:00:00,Finchley Church End,SSO,0,0
2020-01-05 13:00:00,Golders Green,closed,0,0
2020-01-05 13:00:00,North Finchley,closed,0,0
2020-01-05 13:00:00,Osidge,closed,0,0
2020-01-05 14:00:00,Chipping Barnet,staffed,0,0
2020-01-05 14:00:00,Colindale,staffed,21,18
2020-01-05 14:00:00,Edgware,staffed,0,0
2020-01-05 14:00:00,Finchley Church End,staffed,0,0
2020-01-05 14:00:00,Golders Green,staffed,0,0
2020-01-05 14:00:00,North Finchley,closed,0,0
2020-01-05 14:00:00,Osidge,closed,0,0
2020-01-05 15:00:00,Chipping Barnet,staffed,0,0
2020-01-05 15:00:00,Colindale,staffed,24,13
2020-01-05 15:00:00,Edgware,staffed,0,0
2020-01-05 15:00:00,Finchley Church End,staffed,0,0
2020-01-05 15:00:00,Golders Green,staffed,0,0
2020-01-05 15:00:00,North Finchley,closed,0,0
2020-01-05 15:00:00,Osidge,closed,0,0
2020-01-05 16:00:00,Chipping Barnet,staffed,0,0
2020-01-05 16:00:00,Colindale,staffed,48,18
2020-01-05 16:00:00,Edgware,staffed,0,0
2020-01-05 16:00:00,Finchley Church End,staffed,0,0
2020-01-05 16:00:00,Golders Green,staffed,0,0
2020-01-05 16:00:00,North Finchley,closed,0,0
2020-01-05 16:00:00,Osidge,closed,0,0
2020-01-05 17:00:00,Chipping Barnet,closed,0,0
2020-01-05 17:00:00,Colindale,closed,0,0
2020-01-05 17:00:00,Edgware,closed,0,0
2020-01-05 17:00:00,Finchley Church End,closed,0,0
2020-01-05 17:00:00,Golders Green,closed,0,0
2020-01-05 17:00:00,North Finchley,closed,0,0
2020-01-05 17:00:00,Osidge,closed,0,0
2020-01-05 18:00:00,Chipping Barnet,closed,0,0
2020-01-05 18:00:00,Colindale,closed,0,0
2020-01-05 18:00:00,Edgware,closed,0,0
2020-01-05 18:00:00,Finchley Church End,closed,0,0
2020-01-05 18:00:00,Golders Green,closed,0,0
2020-01-05 18:00:00,North Finchley,closed,0,0
2020-01-05 18:00:00,Osidge,closed,0,0
2020-01-05 19:00:00,Chipping Barnet,closed,0,0
2020-01-05 19:00:00,Colindale,closed,0,0
2020-01-05 19:00:00,Edgware,closed,0,0
2020-01-05 19:00:00,Finchley Church End,closed,0,0
2020-01-05 19:00:00,Golders Green,closed,0,0
2020-01-05 19:00:00,North Finchley,closed,0,0
2020-01-05 19:00:00,Osidge,closed,0,0
2020-01-05 20:00:00,Chipping Barnet,closed,0,0
2020-01-05 20:00:00,Colindale,closed,0,0
2020-01-05 20:00:00,Edgware,closed,0,0
2020-01-05 20:00:00,Finchley Church End,closed,0,0
2020-01-05 20:00:00,Golders Green,closed,0,0
2020-01-05 20:00:00,North Finchley,closed,0,0
2020-01-05 20:00:00,Osidge,closed,0,0
2020-01-05 21:00:00,Chipping Barnet,closed,0,0
2020-01-05 21:00:00,Colindale,closed,0,0
2020-01-05 21:00:00,Edgware,closed,0,0
2020-01-05 21:00:00,Finchley Church End,closed,0,0
2020-01-05 21:00:00,Golders Green,closed,0,0
2020-01-05 21:00:00,North Finchley,closed,0,0
2020-01-05 21:00:00,Osidge,closed,0,0
2020-01-05 22:00:00,Chipping Barnet,closed,0,0
2020-01-05 22:00:00,Colindale,closed,0,0
2020-01-05 22:00:00,Edgware,closed,0,0
2020-01-05 22:00:00,Finchley Church End,closed,0,0
2020-01-05 22:00:00,Golders Green,closed,0,0
2020-01-05 22:00:00,North Finchley,closed,0,0
2020-01-05 22:00:00,Osidge,closed,0,0
2020-01-05 23:00:00,Chipping Barnet,closed,0,0
2020-01-05 23:00:00,Colindale,closed,0,0
2020-01-05 23:00:00,Edgware,closed,0,0
2020-01-05 23:00:00,Finchley Church End,closed,0,0
2020-01-05 23:00:00,Golders Green,closed,0,0
2020-01-05 23:00:00,North Finchley,closed,0,0
2020-01-05 23:00:00,Osidge,closed,0,0
2020-01-06 00:00:00,Chipping Barnet,closed,0,0
2020-01-06 00:00:00,Colindale,closed,0,0
2020-01-06 00:00:00,East Finchley,closed,0,0
2020-01-06 00:00:00,Edgware,closed,0,0
2020-01-06 00:00:00,Finchley Church End,closed,0,0
2020-01-06 00:00:00,Golders Green,closed,0,0
2020-01-06 00:00:00,North Finchley,closed,0,0
2020-01-06 00:00:00,Osidge,closed,0,0
2020-01-06 01:00:00,Chipping Barnet,closed,0,0
2020-01-06 01:00:00,Colindale,closed,0,0
2020-01-06 01:00:00,East Finchley,closed,0,0
2020-01-06 01:00:00,Edgware,closed,0,0
2020-01-06 01:00:00,Finchley Church End,closed,0,0
2020-01-06 01:00:00,Golders Green,closed,0,0
2020-01-06 01:00:00,North Finchley,closed,0,0
2020-01-06 01:00:00,Osidge,closed,0,0
2020-01-06 02:00:00,Chipping Barnet,closed,0,0
2020-01-06 02:00:00,Colindale,closed,0,0
2020-01-06 02:00:00,East Finchley,closed,0,0
2020-01-06 02:00:00,Edgware,closed,0,0
2020-01-06 02:00:00,Finchley Church End,closed,0,0
2020-01-06 02:00:00,Golders Green,closed,0,0
2020-01-06 02:00:00,North Finchley,closed,0,0
2020-01-06 02:00:00,Osidge,closed,0,0
2020-01-06 03:00:00,Chipping Barnet,closed,0,0
2020-01-06 03:00:00,Colindale,closed,0,0
2020-01-06 03:00:00,East Finchley,closed,0,0
2020-01-06 03:00:00,Edgware,closed,0,0
2020-01-06 03:00:00,Finchley Church End,closed,0,0
2020-01-06 03:00:00,Golders Green,closed,0,0
2020-01-06 03:00:00,North Finchley,closed,0,0
2020-01-06 03:00:00,Osidge,closed,0,0
2020-01-06 04:00:00,Chipping Barnet,closed,0,0
2020-01-06 04:00:00,Colindale,closed,0,0
2020-01-06 04:00:00,East Finchley,closed,0,0
2020-01-06 04:00:00,Edgware,closed,0,0
2020-01-06 04:00:00,Finchley Church End,closed,0,0
2020-01-06 04:00:00,Golders Green,closed,0,0
2020-01-06 04:00:00,North Finchley,closed,0,0
2020-01-06 04:00:00,Osidge,closed,0,0
2020-01-06 05:00:00,Chipping Barnet,closed,0,0
2020-01-06 05:00:00,Colindale,closed,0,0
2020-01-06 05:00:00,East Finchley,closed,0,0
2020-01-06 05:00:00,Edgware,closed,0,0
2020-01-06 05:00:00,Finchley Church End,closed,0,0
2020-01-06 05:00:00,Golders Green,closed,0,0
2020-01-06 05:00:00,North Finchley,closed,0,0
2020-01-06 05:00:00,Osidge,closed,0,0
2020-01-06 06:00:00,Chipping Barnet,closed,0,0
2020-01-06 06:00:00,Colindale,closed,3,2
2020-01-06 06:00:00,East Finchley,closed,0,0
2020-01-06 06:00:00,Edgware,closed,0,0
2020-01-06 06:00:00,Finchley Church End,closed,0,0
2020-01-06 06:00:00,Golders Green,closed,0,0
2020-01-06 06:00:00,North Finchley,closed,0,0
2020-01-06 06:00:00,Osidge,closed,0,0
2020-01-06 07:00:00,Chipping Barnet,SSO,0,0
2020-01-06 07:00:00,Colindale,SSO,12,5
2020-01-06 07:00:00,East Finchley,closed,0,0
2020-01-06 07:00:00,Edgware,SSO,0,0
2020-01-06 07:00:00,Finchley Church End,SSO,0,0
2020-01-06 07:00:00,Golders Green,closed,0,0
2020-01-06 07:00:00,North Finchley,closed,0,0
2020-01-06 07:00:00,Osidge,closed,0,0
2020-01-06 08:00:00,Chipping Barnet,SSO,0,0
2020-01-06 08:00:00,Colindale,SSO,6,1
2020-01-06 08:00:00,East Finchley,SSO,0,0
2020-01-06 08:00:00,Edgware,SSO,0,0
2020-01-06 08:00:00,Finchley Church End,SSO,0,0
2020-01-06 08:00:00,Golders Green,SSO,0,0
2020-01-06 08:00:00,North Finchley,SSO,0,0
2020-01-06 08:00:00,Osidge,SSO,0,0
2020-01-06 09:00:00,Chipping Barnet,SSO,0,0
2020-01-06 09:00:00,Colindale,SSO,13,12
2020-01-06 09:00:00,East Finchley,staffed,0,0
2020-01-06 09:00:00,Edgware,staffed,0,0
2020-01-06 09:00:00,Finchley Church End,SSO,0,0
2020-01-06 09:00:00,Golders Green,SSO,0,0
2020-01-06 09:00:00,North Finchley,SSO,0,0
2020-01-06 09:00:00,Osidge,SSO,5,10
2020-01-06 10:00:00,Chipping Barnet,SSO,0,0
2020-01-06 10:00:00,Colindale,SSO,19,10
2020-01-06 10:00:00,East Finchley,staffed,0,0
2020-01-06 10:00:00,Edgware,staffed,0,0
2020-01-06 10:00:00,Finchley Church End,SSO,0,0
2020-01-06 10:00:00,Golders Green,SSO,0,0
2020-01-06 10:00:00,North Finchley,SSO,0,0
2020-01-06 10:00:00,Osidge,SSO,9,4
2020-01-06 11:00:00,Chipping Barnet,SSO,0,0
2020-01-06 11:00:00,Colindale,SSO,24,17
2020-01-06 11:00:00,East Finchley,staffed,0,0
2020-01-06 11:00:00,Edgware,staffed,0,0
2020-01-06 11:00:00,Finchley Church End,SSO,0,0
2020-01-06 11:00:00,Golders Green,SSO,0,0
2020-01-06 11:00:00,North Finchley,SSO,0,0
2020-01-06 11:00:00,Osidge,SSO,19,22
2020-01-06 12:00:00,Chipping Barnet,SSO,0,0
2020-01-06 12:00:00,Colindale,SSO,43,28
2020-01-06 12:00:00,East Finchley,staffed,0,0
2020-01-06 12:00:00,Edgware,staffed,0,0
2020-01-06 12:00:00,Finchley Church End,SSO,0,0
2020-01-06 12:00:00,Golders Green,SSO,0,0
2020-01-06 12:00:00,North Finchley,SSO,0,0
2020-01-06 12:00:00,Osidge,SSO,17,21
2020-01-06 13:00:00,Chipping Barnet,SSO,0,0
2020-01-06 13:00:00,Colindale,SSO,34,16
2020-01-06 13:00:00,East Finchley,SSO,0,0
2020-01-06 13:00:00,Edgware,SSO,0,0
2020-01-06 13:00:00,Finchley Church End,SSO,0,0
2020-01-06 13:00:00,Golders Green,SSO,0,0
2020-01-06 13:00:00,North Finchley,SSO,0,0
2020-01-06 13:00:00,Osidge,SSO,19,21
2020-01-06 14:00:00,Chipping Barnet,SSO,0,0
2020-01-06 14:00:00,Colindale,SSO,33,22
2020-01-06 14:00:00,East Finchley,SSO,0,0
2020-01-06 14:00:00,Edgware,SSO,18476,22774
2020-01-06 14:00:00,Finchley Church End,staffed,0,0
2020-01-06 14:00:00,Golders Green,SSO,0,0
2020-01-06 14:00:00,North Finchley,SSO,0,0
2020-01-06 14:00:00,Osidge,SSO,9,14
2020-01-06 15:00:00,Chipping Barnet,SSO,0,0
2020-01-06 15:00:00,Colindale,SSO,49,22
2020-01-06 15:00:00,East Finchley,SSO,0,0
2020-01-06 15:00:00,Edgware,SSO,80,93
2020-01-06 15:00:00,Finchley Church End,staffed,0,0
2020-01-06 15:00:00,Golders Green,SSO,0,0
2020-01-06 15:00:00,North Finchley,SSO,0,0
2020-01-06 15:00:00,Osidge,SSO,13,10
2020-01-06 16:00:00,Chipping Barnet,SSO,0,0
2020-01-06 16:00:00,Colindale,SSO,25,14
2020-01-06 16:00:00,East Finchley,SSO,31,40
2020-01-06 16:00:00,Edgware,SSO,39,92
2020-01-06 16:00:00,Finchley Church End,staffed,0,0
2020-01-06 16:00:00,Golders Green,SSO,0,0
2020-01-06 16:00:00,North Finchley,SSO,0,0
2020-01-06 16:00:00,Osidge,SSO,8,9
2020-01-06 17:00:00,Chipping Barnet,SSO,0,0
2020-01-06 17:00:00,Colindale,SSO,34,20
2020-01-06 17:00:00,East Finchley,SSO,9,8
2020-01-06 17:00:00,Edgware,SSO,24,36
2020-01-06 17:00:00,Finchley Church End,staffed,0,0
2020-01-06 17:00:00,Golders Green,SSO,0,0
2020-01-06 17:00:00,North Finchley,SSO,0,0
2020-01-06 17:00:00,Osidge,SSO,5,12
2020-01-06 18:00:00,Chipping Barnet,SSO,0,0
2020-01-06 18:00:00,Colindale,SSO,19,8
2020-01-06 18:00:00,East Finchley,SSO,2,5
2020-01-06 18:00:00,Edgware,SSO,17,28
2020-01-06 18:00:00,Finchley Church End,staffed,0,0
2020-01-06 18:00:00,Golders Green,SSO,0,0
2020-01-06 18:00:00,North Finchley,SSO,0,0
2020-01-06 18:00:00,Osidge,SSO,5,9
2020-01-06 19:00:00,Chipping Barnet,SSO,0,0
2020-01-06 19:00:00,Colindale,SSO,22,9
2020-01-06 19:00:00,East Finchley,SSO,2,4
2020-01-06 19:00:00,Edgware,SSO,12,8
2020-01-06 19:00:00,Finchley Church End,staffed,0,0
2020-01-06 19:00:00,Golders Green,SSO,0,0
2020-01-06 19:00:00,North Finchley,SSO,0,0
2020-01-06 19:00:00,Osidge,SSO,2,10
2020-01-06 20:00:00,Chipping Barnet,SSO,0,0
2020-01-06 20:00:00,Colindale,SSO,15,5
2020-01-06 20:00:00,East Finchley,closed,0,0
2020-01-06 20:00:00,Edgware,SSO,11,21
2020-01-06 20:00:00,Finchley Church End,SSO,0,0
2020-01-06 20:00:00,Golders Green,closed,0,0
2020-01-06 20:00:00,North Finchley,closed,0,0
2020-01-06 20:00:00,Osidge,closed,0,0
2020-01-06 21:00:00,Chipping Barnet,SSO,0,0
2020-01-06 21:00:00,Colindale,SSO,14,1
2020-01-06 21:00:00,East Finchley,closed,0,0
2020-01-06 21:00:00,Edgware,SSO,5,23
2020-01-06 21:00:00,Finchley Church End,SSO,0,0
2020-01-06 21:00:00,Golders Green,closed,0,0
2020-01-06 21:00:00,North Finchley,closed,0,0
2020-01-06 21:00:00,Osidge,closed,0,0
2020-01-06 22:00:00,Chipping Barnet,closed,0,0
2020-01-06 22:00:00,Colindale,closed,0,0
2020-01-06 22:00:00,East Finchley,closed,0,0
2020-01-06 22:00:00,Edgware,closed,11,22
2020-01-06 22:00:00,Finchley Church End,closed,0,0
2020-01-06 22:00:00,Golders Green,closed,0,0
2020-01-06 22:00:00,North Finchley,closed,0,0
2020-01-06 22:00:00,Osidge,closed,0,0
2020-01-06 23:00:00,Chipping Barnet,closed,0,0
2020-01-06 23:00:00,Colindale,closed,0,0
2020-01-06 23:00:00,East Finchley,closed,0,0
2020-01-06 23:00:00,Edgware,closed,0,0
2020-01-06 23:00:00,Finchley Church End,closed,0,0
2020-01-06 23:00:00,Golders Green,closed,0,0
2020-01-06 23:00:00,North Finchley,closed,0,0
2020-01-06 23:00:00,Osidge,closed,0,0
2020-01-07 00:00:00,Chipping Barnet,closed,0,0
2020-01-07 00:00:00,Colindale,closed,0,0
2020-01-07 00:00:00,East Finchley,closed,0,0
2020-01-07 00:00:00,Edgware,closed,0,0
2020-01-07 00:00:00,Finchley Church End,closed,0,0
2020-01-07 00:00:00,Golders Green,closed,0,0
2020-01-07 00:00:00,North Finchley,closed,0,0
2020-01-07 00:00:00,Osidge,closed,0,0
2020-01-07 01:00:00,Chipping Barnet,closed,0,0
2020-01-07 01:00:00,Colindale,closed,0,0
